strategy,total_demand_veh_h,demand_ratio,interventions,successful_releases,timed_out_interventions,yielded_main_vehicles,main_veh_h,side_veh_h,expected_generated_veh,generated_veh,arrived_veh,unfinished_vehicles,throughput,avg_wait_time_s,total_wait_time_s,queue_length,avg_travel_time_s,total_travel_time_s,state,seed,duration_s,clearance_time_s,simulation_end_s,peak_queue_vehicles,final_running_vehicles,final_waiting_vehicles,inserted_vehicles,loaded_vehicles,teleports,collisions
cooperative_limited,3950,1:2,209,208,1,209,1317,2633,,1974,1704,272,0.9466666666666667,0.0017605633802816902,3.0,,91.52992957746478,155967.0,,7,1800.0,600.0,2400.0,499,45,227,1749,1976,0,0
cooperative_limited,3950,1:2,203,201,2,203,1317,2633,,1974,1731,245,0.9616666666666667,0.002310803004043905,4.0,,92.5846331600231,160264.0,,42,1800.0,600.0,2400.0,479,38,207,1769,1976,0,0
cooperative_limited,3950,1:2,200,199,1,200,1317,2633,,1974,1705,271,0.9472222222222222,0.0005865102639296188,1.0,,91.30439882697947,155674.0,,99,1800.0,600.0,2400.0,504,41,230,1746,1976,0,0
cooperative_limited,3950,1:2,201,201,0,201,1317,2633,,1974,1707,269,0.9483333333333334,0.0035149384885764497,6.0,,91.49384885764499,156180.0,,123,1800.0,600.0,2400.0,505,47,222,1754,1976,0,0
cooperative_limited,3950,1:2,203,201,2,203,1317,2633,,1974,1718,258,0.9544444444444444,0.0017462165308498253,3.0,,91.4231664726426,157065.0,,2026,1800.0,600.0,2400.0,495,40,218,1758,1976,0,0
