strategy,total_demand_veh_h,demand_ratio,interventions,successful_releases,timed_out_interventions,yielded_main_vehicles,main_veh_h,side_veh_h,expected_generated_veh,generated_veh,arrived_veh,unfinished_vehicles,throughput,avg_wait_time_s,total_wait_time_s,queue_length,avg_travel_time_s,total_travel_time_s,state,seed,duration_s,clearance_time_s,simulation_end_s,peak_queue_vehicles,final_running_vehicles,final_waiting_vehicles,inserted_vehicles,loaded_vehicles,teleports,collisions
cooperative_limited,3950,1:2,0,0,0,0,1317,2633,,1974,1712,264,0.9511111111111111,0.0005841121495327102,1.0,,91.45619158878505,156573.0,,7,1800.0,600.0,2400.0,503,46,218,1758,1976,0,0
cooperative_limited,3950,1:2,1,0,1,1,1317,2633,,1974,1734,242,0.9633333333333334,0.0034602076124567475,6.0,,92.00634371395617,159539.0,,42,1800.0,600.0,2400.0,485,40,202,1774,1976,0,0
cooperative_limited,3950,1:2,1,0,1,1,1317,2633,,1974,1714,262,0.9522222222222222,0.003500583430571762,6.0,,91.28879813302217,156469.0,,99,1800.0,600.0,2400.0,491,47,215,1761,1976,0,0
cooperative_limited,3950,1:2,0,0,0,0,1317,2633,,1974,1710,266,0.95,0.0017543859649122807,3.0,,91.71345029239767,156830.0,,123,1800.0,600.0,2400.0,495,44,222,1754,1976,0,0
cooperative_limited,3950,1:2,1,0,1,1,1317,2633,,1974,1720,256,0.9555555555555556,0.0017441860465116279,3.0,,91.33372093023256,157094.0,,2026,1800.0,600.0,2400.0,493,46,210,1766,1976,0,0
