strategy,demand_ratio,total_demand_veh_h,interventions,successful_releases,timed_out_interventions,yielded_main_vehicles,side_merges_after_intervention,meter_release_interval_s,meter_activations,meter_active_time_s,meter_active_share,meter_releases,main_loaded_veh,main_departed_veh,main_arrived_veh,main_network_unfinished_veh,main_pending_veh_end,main_total_unfinished_veh,main_network_time_spent_s,main_insertion_wait_time_s,main_total_time_spent_s,main_stopped_time_s,main_avg_stopped_time_s,main_peak_network_queue_vehicles,main_peak_pending_vehicles,side_loaded_veh,side_departed_veh,side_arrived_veh,side_network_unfinished_veh,side_pending_veh_end,side_total_unfinished_veh,side_network_time_spent_s,side_insertion_wait_time_s,side_total_time_spent_s,side_stopped_time_s,side_avg_stopped_time_s,side_peak_network_queue_vehicles,side_peak_pending_vehicles,network_time_spent_s,insertion_wait_time_s,total_time_spent_s,accounted_loaded_veh,loaded_reconciliation_error_veh,main_veh_h,side_veh_h,expected_generated_veh,generated_veh,arrived_veh,unfinished_vehicles,throughput,avg_wait_time_s,total_wait_time_s,queue_length,avg_travel_time_s,total_travel_time_s,state,seed,duration_s,clearance_time_s,simulation_end_s,peak_queue_vehicles,final_running_vehicles,final_waiting_vehicles,inserted_vehicles,loaded_vehicles,teleports,collisions
uncontrolled,1:2,1200,0,0,0,0,0,0.0,0,0.0,0.0,0,200,200,200,0,0,0,11763.0,0.0,11763.0,0.0,0.0,0,0,400,312,266,46,88,134,115308.0,338217.0,453525.0,66875.0,214.34294871794873,53,283,127071.0,338217.0,465288.0,600,0,400,800,600,600,466,134,0.2588888888888889,143.47424892703862,66859.0,134,266.343347639485,124116.0,breakdown,2,1800.0,600.0,2400.0,336,46,88,512,600,0,0
uncontrolled,1:2,1200,0,0,0,0,0,0.0,0,0.0,0.0,0,200,200,200,0,0,0,11705.0,0.0,11705.0,0.0,0.0,0,0,400,308,262,46,92,138,115280.0,341091.0,456371.0,67599.0,219.47727272727272,53,287,126985.0,341091.0,468076.0,600,0,400,800,600,600,462,138,0.25666666666666665,146.2922077922078,67587.0,138,268.4761904761905,124036.0,breakdown,3,1800.0,600.0,2400.0,330,46,92,508,600,0,0
uncontrolled,1:2,1200,0,0,0,0,0,0.0,0,0.0,0.0,0,200,200,200,0,0,0,11569.0,0.0,11569.0,0.0,0.0,0,0,400,305,258,47,95,142,115192.0,343978.0,459170.0,68041.0,223.08524590163935,53,289,126761.0,343978.0,470739.0,600,0,400,800,600,600,458,142,0.2544444444444444,148.53275109170306,68028.0,142,270.1943231441048,123749.0,breakdown,4,1800.0,600.0,2400.0,327,47,95,505,600,0,0
uncontrolled,1:2,1200,0,0,0,0,0,0.0,0,0.0,0.0,0,200,200,200,0,0,0,11591.0,0.0,11591.0,0.0,0.0,0,0,400,311,264,47,89,136,114426.0,335291.0,449717.0,67683.0,217.63022508038586,53,286,126017.0,335291.0,461308.0,600,0,400,800,600,600,464,136,0.2577777777777778,145.8405172413793,67670.0,136,265.2715517241379,123086.0,breakdown,5,1800.0,600.0,2400.0,328,47,89,511,600,0,0
cooperative_limited,1:2,1200,99,1,98,99,71,0.0,0,0.0,0.0,0,200,200,200,0,0,0,11842.0,0.0,11842.0,0.0,0.0,0,0,400,315,270,45,85,130,114643.0,330212.0,444855.0,67021.0,212.76507936507937,53,281,126485.0,330212.0,456697.0,600,0,400,800,600,600,470,130,0.2611111111111111,142.5744680851064,67010.0,130,263.22340425531917,123715.0,breakdown,1,1800.0,600.0,2400.0,326,45,85,515,600,0,0
cooperative_limited,1:2,1200,100,1,99,100,61,0.0,0,0.0,0.0,0,200,200,200,0,0,0,11913.0,0.0,11913.0,0.0,0.0,0,0,400,305,258,47,95,142,115393.0,347287.0,462680.0,69662.0,228.4,53,290,127306.0,347287.0,474593.0,600,0,400,800,600,600,458,142,0.2544444444444444,152.08515283842794,69655.0,142,271.410480349345,124306.0,breakdown,2,1800.0,600.0,2400.0,332,47,95,505,600,0,0
cooperative_limited,1:2,1200,100,0,100,100,66,0.0,0,0.0,0.0,0,200,200,200,0,0,0,11854.0,0.0,11854.0,0.0,0.0,0,0,400,304,258,46,96,142,115448.0,346814.0,462262.0,69029.0,227.0690789473684,53,290,127302.0,346814.0,474116.0,600,0,400,800,600,600,458,142,0.2544444444444444,150.68558951965065,69014.0,142,271.3122270742358,124261.0,breakdown,3,1800.0,600.0,2400.0,342,46,96,504,600,0,0
cooperative_limited,1:2,1200,99,1,98,99,68,0.0,0,0.0,0.0,0,200,200,200,0,0,0,11728.0,0.0,11728.0,0.0,0.0,0,0,400,311,266,45,89,134,115023.0,337358.0,452381.0,67931.0,218.42765273311898,53,285,126751.0,337358.0,464109.0,600,0,400,800,600,600,466,134,0.2588888888888889,145.74678111587983,67918.0,134,265.95922746781116,123937.0,breakdown,4,1800.0,600.0,2400.0,325,45,89,511,600,0,0
cooperative_limited,1:2,1200,99,1,98,99,75,0.0,0,0.0,0.0,0,200,200,200,0,0,0,11759.0,0.0,11759.0,0.0,0.0,0,0,400,318,273,45,82,127,114385.0,324850.0,439235.0,65964.0,207.43396226415095,53,278,126144.0,324850.0,450994.0,600,0,400,800,600,600,473,127,0.2627777777777778,139.42283298097252,65947.0,127,260.8689217758985,123391.0,breakdown,5,1800.0,600.0,2400.0,320,45,82,518,600,0,0
ramp_fixed_4s,1:2,1200,0,0,0,0,0,4.0,0,0.0,0.0,190,200,200,200,0,0,0,11676.0,0.0,11676.0,0.0,0.0,0,0,400,222,179,43,178,221,113789.0,361212.0,475001.0,63456.0,285.8378378378378,53,284,125465.0,361212.0,486677.0,600,0,400,800,600,600,379,221,0.21055555555555555,167.39313984168865,63442.0,221,318.311345646438,120640.0,breakdown,1,1800.0,600.0,2400.0,329,43,178,422,600,0,0
ramp_fixed_4s,1:2,1200,0,0,0,0,0,4.0,0,0.0,0.0,195,200,200,200,0,0,0,11771.0,0.0,11771.0,0.0,0.0,0,0,400,227,183,44,173,217,113989.0,361427.0,475416.0,64052.0,282.1674008810573,53,283,125760.0,361427.0,487187.0,600,0,400,800,600,600,383,217,0.2127777777777778,167.21148825065274,64042.0,217,315.3968668407311,120797.0,breakdown,2,1800.0,600.0,2400.0,336,44,173,427,600,0,0
ramp_fixed_4s,1:2,1200,0,0,0,0,0,4.0,0,0.0,0.0,189,200,200,200,0,0,0,11701.0,0.0,11701.0,0.0,0.0,0,0,400,221,178,43,179,222,113934.0,365647.0,479581.0,65843.0,297.9321266968326,53,289,125635.0,365647.0,491282.0,600,0,400,800,600,600,378,222,0.21,174.13492063492063,65823.0,222,320.6984126984127,121224.0,breakdown,3,1800.0,600.0,2400.0,329,43,179,421,600,0,0
ramp_fixed_4s,1:2,1200,0,0,0,0,0,4.0,0,0.0,0.0,185,200,200,200,0,0,0,11561.0,0.0,11561.0,0.0,0.0,0,0,400,218,174,44,182,226,113613.0,369860.0,483473.0,66855.0,306.6743119266055,53,290,125174.0,369860.0,495034.0,600,0,400,800,600,600,374,226,0.20777777777777778,178.71657754010695,66840.0,226,322.0534759358289,120448.0,breakdown,4,1800.0,600.0,2400.0,327,44,182,418,600,0,0
ramp_fixed_4s,1:2,1200,0,0,0,0,0,4.0,0,0.0,0.0,192,200,200,200,0,0,0,11589.0,0.0,11589.0,0.0,0.0,0,0,400,225,181,44,175,219,113656.0,359602.0,473258.0,64740.0,287.73333333333335,53,285,125245.0,359602.0,484847.0,600,0,400,800,600,600,381,219,0.21166666666666667,169.86614173228347,64719.0,219,316.20734908136484,120475.0,breakdown,5,1800.0,600.0,2400.0,325,44,175,425,600,0,0
ramp_on_demand_4s,1:2,1200,0,0,0,0,0,4.0,8,1117.0,0.46541666666666665,0,200,200,200,0,0,0,11708.0,0.0,11708.0,0.0,0.0,0,0,400,308,262,46,92,138,114926.0,342379.0,457305.0,68179.0,221.3603896103896,53,290,126634.0,342379.0,469013.0,600,0,400,800,600,600,462,138,0.25666666666666665,147.53246753246754,68160.0,138,267.9069264069264,123773.0,breakdown,1,1800.0,600.0,2400.0,335,46,92,508,600,0,0
ramp_on_demand_4s,1:2,1200,0,0,0,0,0,4.0,5,1302.0,0.5425,2,200,200,200,0,0,0,11763.0,0.0,11763.0,0.0,0.0,0,0,400,312,268,44,88,132,115279.0,338416.0,453695.0,66883.0,214.36858974358975,53,283,127042.0,338416.0,465458.0,600,0,400,800,600,600,468,132,0.26,142.87179487179486,66864.0,132,265.6837606837607,124340.0,breakdown,2,1800.0,600.0,2400.0,336,44,88,512,600,0,0
ramp_on_demand_4s,1:2,1200,0,0,0,0,0,4.0,5,1227.0,0.51125,10,200,200,200,0,0,0,11710.0,0.0,11710.0,0.0,0.0,0,0,400,306,259,47,94,141,115307.0,341848.0,457155.0,67448.0,220.41830065359477,53,289,127017.0,341848.0,468865.0,600,0,400,800,600,600,459,141,0.255,146.9193899782135,67436.0,141,269.9520697167756,123908.0,breakdown,3,1800.0,600.0,2400.0,334,47,94,506,600,0,0
ramp_on_demand_4s,1:2,1200,0,0,0,0,0,4.0,9,1003.0,0.41791666666666666,7,200,200,200,0,0,0,11569.0,0.0,11569.0,0.0,0.0,0,0,400,305,258,47,95,142,115192.0,343978.0,459170.0,67990.0,222.91803278688525,53,289,126761.0,343978.0,470739.0,600,0,400,800,600,600,458,142,0.2544444444444444,148.42139737991266,67977.0,142,270.1943231441048,123749.0,breakdown,4,1800.0,600.0,2400.0,327,47,95,505,600,0,0
ramp_on_demand_4s,1:2,1200,0,0,0,0,0,4.0,5,1130.0,0.4708333333333333,21,200,200,200,0,0,0,11594.0,0.0,11594.0,0.0,0.0,0,0,400,309,264,45,91,136,114401.0,336486.0,450887.0,67312.0,217.83818770226537,53,287,125995.0,336486.0,462481.0,600,0,400,800,600,600,464,136,0.2577777777777778,145.04310344827587,67300.0,136,265.6163793103448,123246.0,breakdown,5,1800.0,600.0,2400.0,329,45,91,509,600,0,0
uncontrolled,1:3,1200,0,0,0,0,0,0.0,0,0.0,0.0,0,150,150,150,0,0,0,8788.0,0.0,8788.0,0.0,0.0,0,0,450,352,307,45,98,143,114758.0,353690.0,468448.0,58832.0,167.13636363636363,48,296,123546.0,353690.0,477236.0,600,0,300,900,600,600,457,143,0.2538888888888889,128.68927789934355,58811.0,143,264.34792122538295,120807.0,breakdown,1,1800.0,600.0,2400.0,338,45,98,502,600,0,0
uncontrolled,1:3,1200,0,0,0,0,0,0.0,0,0.0,0.0,0,150,150,150,0,0,0,8852.0,0.0,8852.0,0.0,0.0,0,0,450,342,296,46,108,154,115519.0,375612.0,491131.0,61090.0,178.62573099415204,50,308,124371.0,375612.0,499983.0,600,0,300,900,600,600,446,154,0.2477777777777778,136.92376681614348,61068.0,154,272.4013452914798,121491.0,breakdown,2,1800.0,600.0,2400.0,346,46,108,492,600,0,0
uncontrolled,1:3,1200,0,0,0,0,0,0.0,0,0.0,0.0,0,150,150,150,0,0,0,8742.0,0.0,8742.0,0.0,0.0,0,0,450,333,287,46,117,163,115498.0,381319.0,496817.0,61946.0,186.02402402402402,47,313,124240.0,381319.0,505559.0,600,0,300,900,600,600,437,163,0.2427777777777778,141.71853546910756,61931.0,163,277.60183066361554,121312.0,breakdown,3,1800.0,600.0,2400.0,352,46,117,483,600,0,0
uncontrolled,1:3,1200,0,0,0,0,0,0.0,0,0.0,0.0,0,150,150,150,0,0,0,8670.0,0.0,8670.0,0.0,0.0,0,0,450,339,294,45,111,156,114717.0,371223.0,485940.0,61951.0,182.7463126843658,47,307,123387.0,371223.0,494610.0,600,0,300,900,600,600,444,156,0.24666666666666667,139.49324324324326,61935.0,156,271.64639639639637,120611.0,breakdown,4,1800.0,600.0,2400.0,347,45,111,489,600,0,0
uncontrolled,1:3,1200,0,0,0,0,0,0.0,0,0.0,0.0,0,150,150,150,0,0,0,8785.0,0.0,8785.0,0.0,0.0,0,0,450,339,294,45,111,156,115163.0,373572.0,488735.0,61546.0,181.55162241887905,47,308,123948.0,373572.0,497520.0,600,0,300,900,600,600,444,156,0.24666666666666667,138.58333333333334,61531.0,156,273.1599099099099,121283.0,breakdown,5,1800.0,600.0,2400.0,346,45,111,489,600,0,0
cooperative_limited,1:3,1200,85,1,84,85,102,0.0,0,0.0,0.0,0,150,150,150,0,0,0,8908.0,0.0,8908.0,0.0,0.0,0,0,450,347,301,46,103,149,114823.0,362593.0,477416.0,60899.0,175.5014409221902,49,300,123731.0,362593.0,486324.0,600,0,300,900,600,600,451,149,0.25055555555555553,135.00443458980044,60887.0,149,267.9490022172949,120845.0,breakdown,1,1800.0,600.0,2400.0,342,46,103,497,600,0,0
cooperative_limited,1:3,1200,85,1,84,85,105,0.0,0,0.0,0.0,0,150,150,150,0,0,0,8976.0,0.0,8976.0,0.0,0.0,0,0,450,349,303,46,101,147,115451.0,363662.0,479113.0,61174.0,175.28366762177652,52,300,124427.0,363662.0,488089.0,600,0,300,900,600,600,453,147,0.25166666666666665,135.01103752759383,61160.0,147,268.3774834437086,121575.0,breakdown,2,1800.0,600.0,2400.0,336,46,101,499,600,0,0
cooperative_limited,1:3,1200,85,3,82,85,86,0.0,0,0.0,0.0,0,150,150,150,0,0,0,8886.0,0.0,8886.0,0.0,0.0,0,0,450,330,282,48,120,168,115631.0,384828.0,500459.0,63519.0,192.48181818181817,51,316,124517.0,384828.0,509345.0,600,0,300,900,600,600,432,168,0.24,146.9976851851852,63503.0,168,281.0138888888889,121398.0,breakdown,3,1800.0,600.0,2400.0,355,48,120,480,600,0,0
cooperative_limited,1:3,1200,85,1,84,85,103,0.0,0,0.0,0.0,0,150,150,150,0,0,0,8826.0,0.0,8826.0,0.0,0.0,0,0,450,347,300,47,103,150,114572.0,356778.0,471350.0,62217.0,179.29971181556195,51,300,123398.0,356778.0,480176.0,600,0,300,900,600,600,450,150,0.25,138.23111111111112,62204.0,150,267.88666666666666,120549.0,breakdown,4,1800.0,600.0,2400.0,344,47,103,497,600,0,0
cooperative_limited,1:3,1200,87,2,85,87,106,0.0,0,0.0,0.0,0,150,150,150,0,0,0,8904.0,0.0,8904.0,0.0,0.0,0,0,450,346,299,47,104,151,115172.0,366453.0,481625.0,61627.0,178.11271676300578,48,302,124076.0,366453.0,490529.0,600,0,300,900,600,600,449,151,0.24944444444444444,137.21826280623608,61611.0,151,269.83518930957683,121156.0,breakdown,5,1800.0,600.0,2400.0,339,47,104,496,600,0,0
ramp_fixed_4s,1:3,1200,0,0,0,0,0,4.0,0,0.0,0.0,232,150,150,150,0,0,0,8770.0,0.0,8770.0,0.0,0.0,0,0,450,265,221,44,185,229,113055.0,376071.0,489126.0,53210.0,200.79245283018867,43,296,121825.0,376071.0,497896.0,600,0,300,900,600,600,371,229,0.2061111111111111,143.3477088948787,53182.0,229,314.9191374663073,116835.0,breakdown,1,1800.0,600.0,2400.0,334,44,185,415,600,0,0
ramp_fixed_4s,1:3,1200,0,0,0,0,0,4.0,0,0.0,0.0,226,150,150,150,0,0,0,8861.0,0.0,8861.0,0.0,0.0,0,0,450,259,215,44,191,235,113290.0,388918.0,502208.0,56673.0,218.8146718146718,43,304,122151.0,388918.0,511069.0,600,0,300,900,600,600,365,235,0.20277777777777778,155.1917808219178,56645.0,235,322.27945205479455,117632.0,breakdown,2,1800.0,600.0,2400.0,338,44,191,409,600,0,0
ramp_fixed_4s,1:3,1200,0,0,0,0,0,4.0,0,0.0,0.0,218,150,150,150,0,0,0,8748.0,0.0,8748.0,0.0,0.0,0,0,450,250,205,45,200,245,113545.0,398406.0,511951.0,58090.0,232.36,47,311,122293.0,398406.0,520699.0,600,0,300,900,600,600,355,245,0.19722222222222222,163.55774647887324,58063.0,245,329.8197183098591,117086.0,breakdown,3,1800.0,600.0,2400.0,349,45,200,400,600,0,0
ramp_fixed_4s,1:3,1200,0,0,0,0,0,4.0,0,0.0,0.0,216,150,150,150,0,0,0,8661.0,0.0,8661.0,0.0,0.0,0,0,450,249,206,43,201,244,113443.0,395551.0,508994.0,57576.0,231.2289156626506,42,309,122104.0,395551.0,517655.0,600,0,300,900,600,600,356,244,0.19777777777777777,161.67696629213484,57557.0,244,329.6629213483146,117360.0,breakdown,4,1800.0,600.0,2400.0,345,43,201,399,600,0,0
ramp_fixed_4s,1:3,1200,0,0,0,0,0,4.0,0,0.0,0.0,215,150,150,150,0,0,0,8782.0,0.0,8782.0,0.0,0.0,0,0,450,247,204,43,203,246,113923.0,401565.0,515488.0,57866.0,234.2753036437247,43,311,122705.0,401565.0,524270.0,600,0,300,900,600,600,354,246,0.19666666666666666,163.40395480225988,57845.0,246,333.3305084745763,117999.0,breakdown,5,1800.0,600.0,2400.0,347,43,203,397,600,0,0
ramp_on_demand_4s,1:3,1200,0,0,0,0,0,4.0,10,1266.0,0.5275,17,150,150,150,0,0,0,8749.0,0.0,8749.0,0.0,0.0,0,0,450,343,297,46,107,153,114933.0,364283.0,479216.0,59791.0,174.31778425655978,46,305,123682.0,364283.0,487965.0,600,0,300,900,600,600,447,153,0.24833333333333332,133.73154362416108,59778.0,153,270.14317673378076,120754.0,breakdown,1,1800.0,600.0,2400.0,346,46,107,493,600,0,0
ramp_on_demand_4s,1:3,1200,0,0,0,0,0,4.0,6,1535.0,0.6395833333333333,36,150,150,150,0,0,0,8857.0,0.0,8857.0,0.0,0.0,0,0,450,343,297,46,107,153,115384.0,372441.0,487825.0,59607.0,173.78134110787173,51,307,124241.0,372441.0,496682.0,600,0,300,900,600,600,447,153,0.24833333333333332,133.30872483221478,59589.0,153,271.58165548098435,121397.0,breakdown,2,1800.0,600.0,2400.0,343,46,107,493,600,0,0
ramp_on_demand_4s,1:3,1200,0,0,0,0,0,4.0,7,1342.0,0.5591666666666667,6,150,150,150,0,0,0,8746.0,0.0,8746.0,0.0,0.0,0,0,450,334,288,46,116,162,115468.0,379845.0,495313.0,61237.0,183.3443113772455,45,311,124214.0,379845.0,504059.0,600,0,300,900,600,600,438,162,0.24333333333333335,139.76255707762556,61216.0,162,276.87899543378995,121273.0,breakdown,3,1800.0,600.0,2400.0,349,46,116,484,600,0,0
ramp_on_demand_4s,1:3,1200,0,0,0,0,0,4.0,6,1441.0,0.6004166666666667,14,150,150,150,0,0,0,8681.0,0.0,8681.0,0.0,0.0,0,0,450,343,298,45,107,152,114596.0,369533.0,484129.0,60825.0,177.33236151603498,46,305,123277.0,369533.0,492810.0,600,0,300,900,600,600,448,152,0.24888888888888888,135.72991071428572,60807.0,152,269.23214285714283,120616.0,breakdown,4,1800.0,600.0,2400.0,344,45,107,493,600,0,0
ramp_on_demand_4s,1:3,1200,0,0,0,0,0,4.0,9,1454.0,0.6058333333333333,0,150,150,150,0,0,0,8785.0,0.0,8785.0,0.0,0.0,0,0,450,339,294,45,111,156,115163.0,373572.0,488735.0,61546.0,181.55162241887905,47,308,123948.0,373572.0,497520.0,600,0,300,900,600,600,444,156,0.24666666666666667,138.58333333333334,61531.0,156,273.1599099099099,121283.0,breakdown,5,1800.0,600.0,2400.0,346,45,111,489,600,0,0
uncontrolled,1:4,1200,0,0,0,0,0,0.0,0,0.0,0.0,0,120,120,120,0,0,0,7040.0,0.0,7040.0,0.0,0.0,0,0,480,378,332,46,102,148,114333.0,361300.0,475633.0,55469.0,146.74338624338625,43,302,121373.0,361300.0,482673.0,600,0,240,960,600,600,452,148,0.2511111111111111,122.67477876106194,55449.0,148,262.3495575221239,118582.0,breakdown,1,1800.0,600.0,2400.0,336,46,102,498,600,0,0
uncontrolled,1:4,1200,0,0,0,0,0,0.0,0,0.0,0.0,0,120,120,120,0,0,0,7072.0,0.0,7072.0,0.0,0.0,0,0,480,377,332,45,103,148,114621.0,364089.0,478710.0,55486.0,147.17771883289126,42,305,121693.0,364089.0,485782.0,600,0,240,960,600,600,452,148,0.2511111111111111,122.69911504424779,55460.0,148,262.98230088495575,118868.0,breakdown,2,1800.0,600.0,2400.0,334,45,103,497,600,0,0
uncontrolled,1:4,1200,0,0,0,0,0,0.0,0,0.0,0.0,0,120,120,120,0,0,0,7102.0,0.0,7102.0,0.0,0.0,0,0,480,393,345,48,87,135,113902.0,344713.0,458615.0,51813.0,131.83969465648855,39,291,121004.0,344713.0,465717.0,600,0,240,960,600,600,465,135,0.25833333333333336,111.39139784946236,51797.0,135,253.6236559139785,117935.0,breakdown,3,1800.0,600.0,2400.0,321,48,87,513,600,0,0
uncontrolled,1:4,1200,0,0,0,0,0,0.0,0,0.0,0.0,0,120,120,120,0,0,0,6988.0,0.0,6988.0,0.0,0.0,0,0,480,381,335,46,99,145,113984.0,356048.0,470032.0,53598.0,140.6771653543307,42,300,120972.0,356048.0,477020.0,600,0,240,960,600,600,455,145,0.25277777777777777,117.77142857142857,53586.0,145,259.45274725274726,118051.0,breakdown,4,1800.0,600.0,2400.0,332,46,99,501,600,0,0
uncontrolled,1:4,1200,0,0,0,0,0,0.0,0,0.0,0.0,0,120,120,120,0,0,0,7051.0,0.0,7051.0,0.0,0.0,0,0,480,387,341,46,93,139,114304.0,353993.0,468297.0,53290.0,137.70025839793283,40,294,121355.0,353993.0,475348.0,600,0,240,960,600,600,461,139,0.2561111111111111,115.56832971800434,53277.0,139,256.9110629067245,118436.0,breakdown,5,1800.0,600.0,2400.0,325,46,93,507,600,0,0
cooperative_limited,1:4,1200,93,10,83,93,137,0.0,0,0.0,0.0,0,120,120,120,0,0,0,7223.0,0.0,7223.0,0.0,0.0,0,0,480,382,336,46,98,144,114507.0,359533.0,474040.0,55918.0,146.38219895287958,44,298,121730.0,359533.0,481263.0,600,0,240,960,600,600,456,144,0.25333333333333335,122.59868421052632,55905.0,144,260.82894736842104,118938.0,breakdown,1,1800.0,600.0,2400.0,337,46,98,502,600,0,0
cooperative_limited,1:4,1200,94,7,87,94,127,0.0,0,0.0,0.0,0,120,120,120,0,0,0,7208.0,0.0,7208.0,0.0,0.0,0,0,480,371,325,46,109,155,114864.0,370496.0,485360.0,57117.0,153.9541778975741,44,310,122072.0,370496.0,492568.0,600,0,240,960,600,600,445,155,0.24722222222222223,128.323595505618,57104.0,155,267.7730337078652,119159.0,breakdown,2,1800.0,600.0,2400.0,351,46,109,491,600,0,0
cooperative_limited,1:4,1200,93,9,84,93,128,0.0,0,0.0,0.0,0,120,120,120,0,0,0,7211.0,0.0,7211.0,0.0,0.0,0,0,480,375,329,46,105,151,114348.0,367758.0,482106.0,56417.0,150.44533333333334,44,304,121559.0,367758.0,489317.0,600,0,240,960,600,600,449,151,0.24944444444444444,125.61024498886414,56399.0,151,264.4632516703786,118744.0,breakdown,3,1800.0,600.0,2400.0,343,46,105,495,600,0,0
cooperative_limited,1:4,1200,91,6,85,91,132,0.0,0,0.0,0.0,0,120,120,120,0,0,0,7124.0,0.0,7124.0,0.0,0.0,0,0,480,387,342,45,93,138,113924.0,343651.0,457575.0,54238.0,140.1498708010336,43,294,121048.0,343651.0,464699.0,600,0,240,960,600,600,462,138,0.25666666666666665,117.36363636363636,54222.0,138,255.84415584415584,118200.0,breakdown,4,1800.0,600.0,2400.0,330,45,93,507,600,0,0
cooperative_limited,1:4,1200,92,10,82,92,134,0.0,0,0.0,0.0,0,120,120,120,0,0,0,7186.0,0.0,7186.0,0.0,0.0,0,0,480,381,335,46,99,145,114486.0,363320.0,477806.0,55697.0,146.18635170603673,44,301,121672.0,363320.0,484992.0,600,0,240,960,600,600,455,145,0.25277777777777777,122.36923076923077,55678.0,145,261.2241758241758,118857.0,breakdown,5,1800.0,600.0,2400.0,331,46,99,501,600,0,0
ramp_fixed_4s,1:4,1200,0,0,0,0,0,4.0,0,0.0,0.0,257,120,120,120,0,0,0,7049.0,0.0,7049.0,0.0,0.0,0,0,480,290,246,44,190,234,112889.0,386068.0,498957.0,47361.0,163.31379310344826,35,302,119938.0,386068.0,506006.0,600,0,240,960,600,600,366,234,0.20333333333333334,129.35245901639345,47343.0,234,314.275956284153,115025.0,breakdown,1,1800.0,600.0,2400.0,335,44,190,410,600,0,0
ramp_fixed_4s,1:4,1200,0,0,0,0,0,4.0,0,0.0,0.0,261,120,120,120,0,0,0,7070.0,0.0,7070.0,0.0,0.0,0,0,480,293,249,44,187,231,112575.0,380809.0,493384.0,46225.0,157.76450511945393,38,304,119645.0,380809.0,500454.0,600,0,240,960,600,600,369,231,0.205,125.21409214092141,46204.0,231,311.9024390243902,115092.0,breakdown,2,1800.0,600.0,2400.0,328,44,187,413,600,0,0
ramp_fixed_4s,1:4,1200,0,0,0,0,0,4.0,0,0.0,0.0,269,120,120,120,0,0,0,7097.0,0.0,7097.0,0.0,0.0,0,0,480,302,258,44,178,222,111801.0,370089.0,481890.0,43840.0,145.16556291390728,38,289,118898.0,370089.0,488987.0,600,0,240,960,600,600,378,222,0.21,115.91534391534391,43816.0,222,301.57936507936506,113997.0,breakdown,3,1800.0,600.0,2400.0,321,44,178,422,600,0,0
ramp_fixed_4s,1:4,1200,0,0,0,0,0,4.0,0,0.0,0.0,255,120,120,120,0,0,0,6985.0,0.0,6985.0,0.0,0.0,0,0,480,287,244,43,193,236,112279.0,390555.0,502834.0,48357.0,168.49128919860627,38,306,119264.0,390555.0,509819.0,600,0,240,960,600,600,364,236,0.20222222222222222,132.78296703296704,48333.0,236,315.44505494505495,114822.0,breakdown,4,1800.0,600.0,2400.0,337,43,193,407,600,0,0
ramp_fixed_4s,1:4,1200,0,0,0,0,0,4.0,0,0.0,0.0,266,120,120,120,0,0,0,7064.0,0.0,7064.0,0.0,0.0,0,0,480,298,255,43,182,225,112625.0,375416.0,488041.0,45160.0,151.54362416107384,38,293,119689.0,375416.0,495105.0,600,0,240,960,600,600,375,225,0.20833333333333334,120.34133333333334,45128.0,225,306.36,114885.0,breakdown,5,1800.0,600.0,2400.0,324,43,182,418,600,0,0
ramp_on_demand_4s,1:4,1200,0,0,0,0,0,4.0,9,1409.0,0.5870833333333333,24,120,120,120,0,0,0,7050.0,0.0,7050.0,0.0,0.0,0,0,480,390,344,46,90,136,113959.0,347022.0,460981.0,51603.0,132.3153846153846,41,290,121009.0,347022.0,468031.0,600,0,240,960,600,600,464,136,0.2577777777777778,111.1875,51591.0,136,254.51724137931035,118096.0,breakdown,1,1800.0,600.0,2400.0,327,46,90,510,600,0,0
ramp_on_demand_4s,1:4,1200,0,0,0,0,0,4.0,7,1346.0,0.5608333333333333,39,120,120,120,0,0,0,7072.0,0.0,7072.0,0.0,0.0,0,0,480,372,326,46,108,154,114583.0,373018.0,487601.0,53903.0,144.9005376344086,42,311,121655.0,373018.0,494673.0,600,0,240,960,600,600,446,154,0.2477777777777778,120.82959641255606,53890.0,154,266.39237668161434,118811.0,breakdown,2,1800.0,600.0,2400.0,341,46,108,492,600,0,0
ramp_on_demand_4s,1:4,1200,0,0,0,0,0,4.0,7,1503.0,0.62625,60,120,120,120,0,0,0,7121.0,0.0,7121.0,0.0,0.0,0,0,480,385,340,45,95,140,113749.0,350065.0,463814.0,50265.0,130.55844155844156,42,295,120870.0,350065.0,470935.0,600,0,240,960,600,600,460,140,0.25555555555555554,109.23478260869565,50248.0,140,256.9108695652174,118179.0,breakdown,3,1800.0,600.0,2400.0,330,45,95,505,600,0,0
ramp_on_demand_4s,1:4,1200,0,0,0,0,0,4.0,4,1135.0,0.47291666666666665,58,120,120,120,0,0,0,6993.0,0.0,6993.0,0.0,0.0,0,0,480,384,339,45,96,141,113928.0,358488.0,472416.0,50789.0,132.26302083333334,42,299,120921.0,358488.0,479409.0,600,0,240,960,600,600,459,141,0.255,110.61655773420479,50773.0,141,257.46187363834423,118175.0,breakdown,4,1800.0,600.0,2400.0,329,45,96,504,600,0,0
