strategy,total_demand_veh_h,demand_ratio,seed,metric,lower_is_better,uncontrolled_value,strategy_value,paired_delta
cooperative_limited,1000,1:4,2,unfinished_vehicles,True,0.0,38.0,38.0
cooperative_limited,1000,1:4,2,throughput_veh_h,False,1000.0,924.0,-76.0
ramp_fixed_4s,1000,1:4,2,total_time_spent_s,True,264027.0,298132.0,34105.0
ramp_fixed_4s,1000,1:4,2,network_time_spent_s,True,112593.0,114490.0,1897.0
ramp_fixed_4s,1000,1:4,2,insertion_wait_time_s,True,151434.0,183642.0,32208.0
ramp_fixed_4s,1000,1:4,2,unfinished_vehicles,True,0.0,84.0,84.0
ramp_fixed_4s,1000,1:4,2,throughput_veh_h,False,1000.0,832.0,-168.0
ramp_on_demand_4s,1000,1:4,2,total_time_spent_s,True,264027.0,270597.0,6570.0
ramp_on_demand_4s,1000,1:4,2,network_time_spent_s,True,112593.0,113050.0,457.0
ramp_on_demand_4s,1000,1:4,2,insertion_wait_time_s,True,151434.0,157547.0,6113.0
ramp_on_demand_4s,1000,1:4,2,unfinished_vehicles,True,0.0,0.0,0.0
ramp_on_demand_4s,1000,1:4,2,throughput_veh_h,False,1000.0,1000.0,0.0
cooperative_limited,1000,1:4,3,total_time_spent_s,True,242143.0,334589.0,92446.0
cooperative_limited,1000,1:4,3,network_time_spent_s,True,110047.0,118155.0,8108.0
cooperative_limited,1000,1:4,3,insertion_wait_time_s,True,132096.0,216434.0,84338.0
cooperative_limited,1000,1:4,3,unfinished_vehicles,True,0.0,44.0,44.0
cooperative_limited,1000,1:4,3,throughput_veh_h,False,1000.0,912.0000000000001,-87.99999999999989
ramp_fixed_4s,1000,1:4,3,total_time_spent_s,True,242143.0,278176.0,36033.0
ramp_fixed_4s,1000,1:4,3,network_time_spent_s,True,110047.0,113370.0,3323.0
ramp_fixed_4s,1000,1:4,3,insertion_wait_time_s,True,132096.0,164806.0,32710.0
ramp_fixed_4s,1000,1:4,3,unfinished_vehicles,True,0.0,78.0,78.0
ramp_fixed_4s,1000,1:4,3,throughput_veh_h,False,1000.0,844.0,-156.0
ramp_on_demand_4s,1000,1:4,3,total_time_spent_s,True,242143.0,240506.0,-1637.0
ramp_on_demand_4s,1000,1:4,3,network_time_spent_s,True,110047.0,109096.0,-951.0
ramp_on_demand_4s,1000,1:4,3,insertion_wait_time_s,True,132096.0,131410.0,-686.0
ramp_on_demand_4s,1000,1:4,3,unfinished_vehicles,True,0.0,0.0,0.0
ramp_on_demand_4s,1000,1:4,3,throughput_veh_h,False,1000.0,1000.0,0.0
cooperative_limited,1000,1:4,4,total_time_spent_s,True,238770.0,336923.0,98153.0
cooperative_limited,1000,1:4,4,network_time_spent_s,True,109244.0,117240.0,7996.0
cooperative_limited,1000,1:4,4,insertion_wait_time_s,True,129526.0,219683.0,90157.0
cooperative_limited,1000,1:4,4,unfinished_vehicles,True,0.0,50.0,50.0
cooperative_limited,1000,1:4,4,throughput_veh_h,False,1000.0,900.0,-100.0
ramp_fixed_4s,1000,1:4,4,total_time_spent_s,True,238770.0,286193.0,47423.0
ramp_fixed_4s,1000,1:4,4,network_time_spent_s,True,109244.0,113637.0,4393.0
ramp_fixed_4s,1000,1:4,4,insertion_wait_time_s,True,129526.0,172556.0,43030.0
ramp_fixed_4s,1000,1:4,4,unfinished_vehicles,True,0.0,84.0,84.0
ramp_fixed_4s,1000,1:4,4,throughput_veh_h,False,1000.0,832.0,-168.0
ramp_on_demand_4s,1000,1:4,4,total_time_spent_s,True,238770.0,227938.0,-10832.0
ramp_on_demand_4s,1000,1:4,4,network_time_spent_s,True,109244.0,107474.0,-1770.0
ramp_on_demand_4s,1000,1:4,4,insertion_wait_time_s,True,129526.0,120464.0,-9062.0
ramp_on_demand_4s,1000,1:4,4,unfinished_vehicles,True,0.0,0.0,0.0
ramp_on_demand_4s,1000,1:4,4,throughput_veh_h,False,1000.0,1000.0,0.0
cooperative_limited,1000,1:4,5,total_time_spent_s,True,229972.0,293952.0,63980.0
cooperative_limited,1000,1:4,5,network_time_spent_s,True,108688.0,115172.0,6484.0
cooperative_limited,1000,1:4,5,insertion_wait_time_s,True,121284.0,178780.0,57496.0
cooperative_limited,1000,1:4,5,unfinished_vehicles,True,0.0,20.0,20.0
cooperative_limited,1000,1:4,5,throughput_veh_h,False,1000.0,960.0,-40.0
ramp_fixed_4s,1000,1:4,5,total_time_spent_s,True,229972.0,292261.0,62289.0
ramp_fixed_4s,1000,1:4,5,network_time_spent_s,True,108688.0,113671.0,4983.0
ramp_fixed_4s,1000,1:4,5,insertion_wait_time_s,True,121284.0,178590.0,57306.0
ramp_fixed_4s,1000,1:4,5,unfinished_vehicles,True,0.0,84.0,84.0
ramp_fixed_4s,1000,1:4,5,throughput_veh_h,False,1000.0,832.0,-168.0
ramp_on_demand_4s,1000,1:4,5,total_time_spent_s,True,229972.0,230338.0,366.0
ramp_on_demand_4s,1000,1:4,5,network_time_spent_s,True,108688.0,107164.0,-1524.0
ramp_on_demand_4s,1000,1:4,5,insertion_wait_time_s,True,121284.0,123174.0,1890.0
ramp_on_demand_4s,1000,1:4,5,unfinished_vehicles,True,0.0,0.0,0.0
ramp_on_demand_4s,1000,1:4,5,throughput_veh_h,False,1000.0,1000.0,0.0
cooperative_limited,1000,1:5,1,total_time_spent_s,True,33013.0,34391.0,1378.0
cooperative_limited,1000,1:5,1,network_time_spent_s,True,33013.0,34391.0,1378.0
cooperative_limited,1000,1:5,1,insertion_wait_time_s,True,0.0,0.0,0.0
cooperative_limited,1000,1:5,1,unfinished_vehicles,True,0.0,0.0,0.0
cooperative_limited,1000,1:5,1,throughput_veh_h,False,1002.0,1002.0,0.0
ramp_fixed_4s,1000,1:5,1,total_time_spent_s,True,33013.0,98936.0,65923.0
ramp_fixed_4s,1000,1:5,1,network_time_spent_s,True,33013.0,82868.0,49855.0
ramp_fixed_4s,1000,1:5,1,insertion_wait_time_s,True,0.0,16068.0,16068.0
ramp_fixed_4s,1000,1:5,1,unfinished_vehicles,True,0.0,0.0,0.0
ramp_fixed_4s,1000,1:5,1,throughput_veh_h,False,1002.0,1002.0,0.0
ramp_on_demand_4s,1000,1:5,1,total_time_spent_s,True,33013.0,39793.0,6780.0
ramp_on_demand_4s,1000,1:5,1,network_time_spent_s,True,33013.0,39793.0,6780.0
ramp_on_demand_4s,1000,1:5,1,insertion_wait_time_s,True,0.0,0.0,0.0
ramp_on_demand_4s,1000,1:5,1,unfinished_vehicles,True,0.0,0.0,0.0
ramp_on_demand_4s,1000,1:5,1,throughput_veh_h,False,1002.0,1002.0,0.0
cooperative_limited,1000,1:5,2,total_time_spent_s,True,34341.0,35151.0,810.0
cooperative_limited,1000,1:5,2,network_time_spent_s,True,34341.0,35151.0,810.0
cooperative_limited,1000,1:5,2,insertion_wait_time_s,True,0.0,0.0,0.0
cooperative_limited,1000,1:5,2,unfinished_vehicles,True,0.0,0.0,0.0
cooperative_limited,1000,1:5,2,throughput_veh_h,False,1002.0,1002.0,0.0
ramp_fixed_4s,1000,1:5,2,total_time_spent_s,True,34341.0,87601.0,53260.0
ramp_fixed_4s,1000,1:5,2,network_time_spent_s,True,34341.0,78215.0,43874.0
ramp_fixed_4s,1000,1:5,2,insertion_wait_time_s,True,0.0,9386.0,9386.0
ramp_fixed_4s,1000,1:5,2,unfinished_vehicles,True,0.0,0.0,0.0
ramp_fixed_4s,1000,1:5,2,throughput_veh_h,False,1002.0,1002.0,0.0
ramp_on_demand_4s,1000,1:5,2,total_time_spent_s,True,34341.0,47389.0,13048.0
ramp_on_demand_4s,1000,1:5,2,network_time_spent_s,True,34341.0,47389.0,13048.0
ramp_on_demand_4s,1000,1:5,2,insertion_wait_time_s,True,0.0,0.0,0.0
ramp_on_demand_4s,1000,1:5,2,unfinished_vehicles,True,0.0,0.0,0.0
ramp_on_demand_4s,1000,1:5,2,throughput_veh_h,False,1002.0,1002.0,0.0
cooperative_limited,1000,1:5,3,total_time_spent_s,True,32704.0,32721.0,17.0
cooperative_limited,1000,1:5,3,network_time_spent_s,True,32704.0,32721.0,17.0
cooperative_limited,1000,1:5,3,insertion_wait_time_s,True,0.0,0.0,0.0
cooperative_limited,1000,1:5,3,unfinished_vehicles,True,0.0,0.0,0.0
cooperative_limited,1000,1:5,3,throughput_veh_h,False,1002.0,1002.0,0.0
ramp_fixed_4s,1000,1:5,3,total_time_spent_s,True,32704.0,91950.0,59246.0
ramp_fixed_4s,1000,1:5,3,network_time_spent_s,True,32704.0,79605.0,46901.0
ramp_fixed_4s,1000,1:5,3,insertion_wait_time_s,True,0.0,12345.0,12345.0
ramp_fixed_4s,1000,1:5,3,unfinished_vehicles,True,0.0,0.0,0.0
ramp_fixed_4s,1000,1:5,3,throughput_veh_h,False,1002.0,1002.0,0.0
ramp_on_demand_4s,1000,1:5,3,total_time_spent_s,True,32704.0,48439.0,15735.0
ramp_on_demand_4s,1000,1:5,3,network_time_spent_s,True,32704.0,48439.0,15735.0
ramp_on_demand_4s,1000,1:5,3,insertion_wait_time_s,True,0.0,0.0,0.0
ramp_on_demand_4s,1000,1:5,3,unfinished_vehicles,True,0.0,0.0,0.0
ramp_on_demand_4s,1000,1:5,3,throughput_veh_h,False,1002.0,1002.0,0.0
cooperative_limited,1000,1:5,4,total_time_spent_s,True,32491.0,32615.0,124.0
cooperative_limited,1000,1:5,4,network_time_spent_s,True,32491.0,32615.0,124.0
cooperative_limited,1000,1:5,4,insertion_wait_time_s,True,0.0,0.0,0.0
cooperative_limited,1000,1:5,4,unfinished_vehicles,True,0.0,0.0,0.0
cooperative_limited,1000,1:5,4,throughput_veh_h,False,1002.0,1002.0,0.0
ramp_fixed_4s,1000,1:5,4,total_time_spent_s,True,32491.0,87772.0,55281.0
ramp_fixed_4s,1000,1:5,4,network_time_spent_s,True,32491.0,78840.0,46349.0
ramp_fixed_4s,1000,1:5,4,insertion_wait_time_s,True,0.0,8932.0,8932.0
ramp_fixed_4s,1000,1:5,4,unfinished_vehicles,True,0.0,0.0,0.0
ramp_fixed_4s,1000,1:5,4,throughput_veh_h,False,1002.0,1002.0,0.0
ramp_on_demand_4s,1000,1:5,4,total_time_spent_s,True,32491.0,38362.0,5871.0
ramp_on_demand_4s,1000,1:5,4,network_time_spent_s,True,32491.0,38362.0,5871.0
ramp_on_demand_4s,1000,1:5,4,insertion_wait_time_s,True,0.0,0.0,0.0
ramp_on_demand_4s,1000,1:5,4,unfinished_vehicles,True,0.0,0.0,0.0
ramp_on_demand_4s,1000,1:5,4,throughput_veh_h,False,1002.0,1002.0,0.0
cooperative_limited,1000,1:5,5,total_time_spent_s,True,33120.0,33653.0,533.0
cooperative_limited,1000,1:5,5,network_time_spent_s,True,33120.0,33653.0,533.0
cooperative_limited,1000,1:5,5,insertion_wait_time_s,True,0.0,0.0,0.0
cooperative_limited,1000,1:5,5,unfinished_vehicles,True,0.0,0.0,0.0
cooperative_limited,1000,1:5,5,throughput_veh_h,False,1002.0,1002.0,0.0
ramp_fixed_4s,1000,1:5,5,total_time_spent_s,True,33120.0,81989.0,48869.0
ramp_fixed_4s,1000,1:5,5,network_time_spent_s,True,33120.0,75444.0,42324.0
ramp_fixed_4s,1000,1:5,5,insertion_wait_time_s,True,0.0,6545.0,6545.0
ramp_fixed_4s,1000,1:5,5,unfinished_vehicles,True,0.0,0.0,0.0
ramp_fixed_4s,1000,1:5,5,throughput_veh_h,False,1002.0,1002.0,0.0
ramp_on_demand_4s,1000,1:5,5,total_time_spent_s,True,33120.0,45347.0,12227.0
ramp_on_demand_4s,1000,1:5,5,network_time_spent_s,True,33120.0,45347.0,12227.0
ramp_on_demand_4s,1000,1:5,5,insertion_wait_time_s,True,0.0,0.0,0.0
ramp_on_demand_4s,1000,1:5,5,unfinished_vehicles,True,0.0,0.0,0.0
ramp_on_demand_4s,1000,1:5,5,throughput_veh_h,False,1002.0,1002.0,0.0
cooperative_limited,1200,1:1,1,total_time_spent_s,True,352211.0,358583.0,6372.0
cooperative_limited,1200,1:1,1,network_time_spent_s,True,130628.0,130992.0,364.0
cooperative_limited,1200,1:1,1,insertion_wait_time_s,True,221583.0,227591.0,6008.0
cooperative_limited,1200,1:1,1,unfinished_vehicles,True,62.0,63.0,1.0
cooperative_limited,1200,1:1,1,throughput_veh_h,False,1076.0,1074.0,-2.0
ramp_fixed_4s,1200,1:1,1,total_time_spent_s,True,352211.0,375347.0,23136.0
ramp_fixed_4s,1200,1:1,1,network_time_spent_s,True,130628.0,129755.0,-873.0
ramp_fixed_4s,1200,1:1,1,insertion_wait_time_s,True,221583.0,245592.0,24009.0
ramp_fixed_4s,1200,1:1,1,unfinished_vehicles,True,62.0,144.0,82.0
ramp_fixed_4s,1200,1:1,1,throughput_veh_h,False,1076.0,912.0000000000001,-163.9999999999999
ramp_on_demand_4s,1200,1:1,1,total_time_spent_s,True,352211.0,350439.0,-1772.0
ramp_on_demand_4s,1200,1:1,1,network_time_spent_s,True,130628.0,130664.0,36.0
ramp_on_demand_4s,1200,1:1,1,insertion_wait_time_s,True,221583.0,219775.0,-1808.0
ramp_on_demand_4s,1200,1:1,1,unfinished_vehicles,True,62.0,62.0,0.0
ramp_on_demand_4s,1200,1:1,1,throughput_veh_h,False,1076.0,1076.0,0.0
cooperative_limited,1200,1:1,2,total_time_spent_s,True,347235.0,361635.0,14400.0
cooperative_limited,1200,1:1,2,network_time_spent_s,True,130829.0,131632.0,803.0
cooperative_limited,1200,1:1,2,insertion_wait_time_s,True,216406.0,230003.0,13597.0
cooperative_limited,1200,1:1,2,unfinished_vehicles,True,51.0,63.0,12.0
cooperative_limited,1200,1:1,2,throughput_veh_h,False,1098.0,1074.0,-24.0
ramp_fixed_4s,1200,1:1,2,total_time_spent_s,True,347235.0,370326.0,23091.0
ramp_fixed_4s,1200,1:1,2,network_time_spent_s,True,130829.0,129721.0,-1108.0
ramp_fixed_4s,1200,1:1,2,insertion_wait_time_s,True,216406.0,240605.0,24199.0
ramp_fixed_4s,1200,1:1,2,unfinished_vehicles,True,51.0,135.0,84.0
ramp_fixed_4s,1200,1:1,2,throughput_veh_h,False,1098.0,930.0000000000001,-167.9999999999999
ramp_on_demand_4s,1200,1:1,2,total_time_spent_s,True,347235.0,347703.0,468.0
ramp_on_demand_4s,1200,1:1,2,network_time_spent_s,True,130829.0,130959.0,130.0
ramp_on_demand_4s,1200,1:1,2,insertion_wait_time_s,True,216406.0,216744.0,338.0
ramp_on_demand_4s,1200,1:1,2,unfinished_vehicles,True,51.0,51.0,0.0
ramp_on_demand_4s,1200,1:1,2,throughput_veh_h,False,1098.0,1098.0,0.0
cooperative_limited,1200,1:1,3,total_time_spent_s,True,363808.0,369741.0,5933.0
cooperative_limited,1200,1:1,3,network_time_spent_s,True,131312.0,131555.0,243.0
cooperative_limited,1200,1:1,3,insertion_wait_time_s,True,232496.0,238186.0,5690.0
cooperative_limited,1200,1:1,3,unfinished_vehicles,True,68.0,70.0,2.0
cooperative_limited,1200,1:1,3,throughput_veh_h,False,1064.0,1060.0,-4.0
ramp_fixed_4s,1200,1:1,3,total_time_spent_s,True,363808.0,385652.0,21844.0
ramp_fixed_4s,1200,1:1,3,network_time_spent_s,True,131312.0,129558.0,-1754.0
ramp_fixed_4s,1200,1:1,3,insertion_wait_time_s,True,232496.0,256094.0,23598.0
ramp_fixed_4s,1200,1:1,3,unfinished_vehicles,True,68.0,151.0,83.0
ramp_fixed_4s,1200,1:1,3,throughput_veh_h,False,1064.0,898.0,-166.0
ramp_on_demand_4s,1200,1:1,3,total_time_spent_s,True,363808.0,362150.0,-1658.0
ramp_on_demand_4s,1200,1:1,3,network_time_spent_s,True,131312.0,131274.0,-38.0
ramp_on_demand_4s,1200,1:1,3,insertion_wait_time_s,True,232496.0,230876.0,-1620.0
ramp_on_demand_4s,1200,1:1,3,unfinished_vehicles,True,68.0,68.0,0.0
ramp_on_demand_4s,1200,1:1,3,throughput_veh_h,False,1064.0,1064.0,0.0
cooperative_limited,1200,1:1,4,total_time_spent_s,True,369841.0,364568.0,-5273.0
cooperative_limited,1200,1:1,4,network_time_spent_s,True,131177.0,131265.0,88.0
cooperative_limited,1200,1:1,4,insertion_wait_time_s,True,238664.0,233303.0,-5361.0
cooperative_limited,1200,1:1,4,unfinished_vehicles,True,68.0,66.0,-2.0
cooperative_limited,1200,1:1,4,throughput_veh_h,False,1064.0,1068.0,4.0
ramp_fixed_4s,1200,1:1,4,total_time_spent_s,True,369841.0,392188.0,22347.0
ramp_fixed_4s,1200,1:1,4,network_time_spent_s,True,131177.0,130105.0,-1072.0
ramp_fixed_4s,1200,1:1,4,insertion_wait_time_s,True,238664.0,262083.0,23419.0
ramp_fixed_4s,1200,1:1,4,unfinished_vehicles,True,68.0,153.0,85.0
ramp_fixed_4s,1200,1:1,4,throughput_veh_h,False,1064.0,894.0,-170.0
ramp_on_demand_4s,1200,1:1,4,total_time_spent_s,True,369841.0,369841.0,0.0
ramp_on_demand_4s,1200,1:1,4,network_time_spent_s,True,131177.0,131177.0,0.0
ramp_on_demand_4s,1200,1:1,4,insertion_wait_time_s,True,238664.0,238664.0,0.0
ramp_on_demand_4s,1200,1:1,4,unfinished_vehicles,True,68.0,68.0,0.0
ramp_on_demand_4s,1200,1:1,4,throughput_veh_h,False,1064.0,1064.0,0.0
cooperative_limited,1200,1:1,5,total_time_spent_s,True,362143.0,364589.0,2446.0
cooperative_limited,1200,1:1,5,network_time_spent_s,True,131322.0,131452.0,130.0
cooperative_limited,1200,1:1,5,insertion_wait_time_s,True,230821.0,233137.0,2316.0
cooperative_limited,1200,1:1,5,unfinished_vehicles,True,68.0,70.0,2.0
cooperative_limited,1200,1:1,5,throughput_veh_h,False,1064.0,1060.0,-4.0
ramp_fixed_4s,1200,1:1,5,total_time_spent_s,True,362143.0,380244.0,18101.0
ramp_fixed_4s,1200,1:1,5,network_time_spent_s,True,131322.0,129983.0,-1339.0
ramp_fixed_4s,1200,1:1,5,insertion_wait_time_s,True,230821.0,250261.0,19440.0
ramp_fixed_4s,1200,1:1,5,unfinished_vehicles,True,68.0,146.0,78.0
ramp_fixed_4s,1200,1:1,5,throughput_veh_h,False,1064.0,908.0,-156.0
ramp_on_demand_4s,1200,1:1,5,total_time_spent_s,True,362143.0,362143.0,0.0
ramp_on_demand_4s,1200,1:1,5,network_time_spent_s,True,131322.0,131322.0,0.0
ramp_on_demand_4s,1200,1:1,5,insertion_wait_time_s,True,230821.0,230821.0,0.0
ramp_on_demand_4s,1200,1:1,5,unfinished_vehicles,True,68.0,68.0,0.0
ramp_on_demand_4s,1200,1:1,5,throughput_veh_h,False,1064.0,1064.0,0.0
cooperative_limited,1200,1:2,1,total_time_spent_s,True,469013.0,456697.0,-12316.0
cooperative_limited,1200,1:2,1,network_time_spent_s,True,126634.0,126485.0,-149.0
cooperative_limited,1200,1:2,1,insertion_wait_time_s,True,342379.0,330212.0,-12167.0
cooperative_limited,1200,1:2,1,unfinished_vehicles,True,138.0,130.0,-8.0
cooperative_limited,1200,1:2,1,throughput_veh_h,False,924.0,940.0000000000001,16.000000000000114
ramp_fixed_4s,1200,1:2,1,total_time_spent_s,True,469013.0,486677.0,17664.0
ramp_fixed_4s,1200,1:2,1,network_time_spent_s,True,126634.0,125465.0,-1169.0
ramp_fixed_4s,1200,1:2,1,insertion_wait_time_s,True,342379.0,361212.0,18833.0
ramp_fixed_4s,1200,1:2,1,unfinished_vehicles,True,138.0,221.0,83.0
ramp_fixed_4s,1200,1:2,1,throughput_veh_h,False,924.0,758.0,-166.0
ramp_on_demand_4s,1200,1:2,1,total_time_spent_s,True,469013.0,469013.0,0.0
ramp_on_demand_4s,1200,1:2,1,network_time_spent_s,True,126634.0,126634.0,0.0
ramp_on_demand_4s,1200,1:2,1,insertion_wait_time_s,True,342379.0,342379.0,0.0
ramp_on_demand_4s,1200,1:2,1,unfinished_vehicles,True,138.0,138.0,0.0
ramp_on_demand_4s,1200,1:2,1,throughput_veh_h,False,924.0,924.0,0.0
cooperative_limited,1200,1:2,2,total_time_spent_s,True,465288.0,474593.0,9305.0
cooperative_limited,1200,1:2,2,network_time_spent_s,True,127071.0,127306.0,235.0
cooperative_limited,1200,1:2,2,insertion_wait_time_s,True,338217.0,347287.0,9070.0
cooperative_limited,1200,1:2,2,unfinished_vehicles,True,134.0,142.0,8.0
cooperative_limited,1200,1:2,2,throughput_veh_h,False,932.0,915.9999999999999,-16.000000000000114
ramp_fixed_4s,1200,1:2,2,total_time_spent_s,True,465288.0,487187.0,21899.0
ramp_fixed_4s,1200,1:2,2,network_time_spent_s,True,127071.0,125760.0,-1311.0
ramp_fixed_4s,1200,1:2,2,insertion_wait_time_s,True,338217.0,361427.0,23210.0
ramp_fixed_4s,1200,1:2,2,unfinished_vehicles,True,134.0,217.0,83.0
ramp_fixed_4s,1200,1:2,2,throughput_veh_h,False,932.0,766.0,-166.0
ramp_on_demand_4s,1200,1:2,2,total_time_spent_s,True,465288.0,465458.0,170.0
ramp_on_demand_4s,1200,1:2,2,network_time_spent_s,True,127071.0,127042.0,-29.0
ramp_on_demand_4s,1200,1:2,2,insertion_wait_time_s,True,338217.0,338416.0,199.0
ramp_on_demand_4s,1200,1:2,2,unfinished_vehicles,True,134.0,132.0,-2.0
ramp_on_demand_4s,1200,1:2,2,throughput_veh_h,False,932.0,936.0,4.0
cooperative_limited,1200,1:2,3,total_time_spent_s,True,468076.0,474116.0,6040.0
cooperative_limited,1200,1:2,3,network_time_spent_s,True,126985.0,127302.0,317.0
cooperative_limited,1200,1:2,3,insertion_wait_time_s,True,341091.0,346814.0,5723.0
cooperative_limited,1200,1:2,3,unfinished_vehicles,True,138.0,142.0,4.0
cooperative_limited,1200,1:2,3,throughput_veh_h,False,924.0,915.9999999999999,-8.000000000000114
ramp_fixed_4s,1200,1:2,3,total_time_spent_s,True,468076.0,491282.0,23206.0
ramp_fixed_4s,1200,1:2,3,network_time_spent_s,True,126985.0,125635.0,-1350.0
ramp_fixed_4s,1200,1:2,3,insertion_wait_time_s,True,341091.0,365647.0,24556.0
ramp_fixed_4s,1200,1:2,3,unfinished_vehicles,True,138.0,222.0,84.0
ramp_fixed_4s,1200,1:2,3,throughput_veh_h,False,924.0,756.0,-168.0
ramp_on_demand_4s,1200,1:2,3,total_time_spent_s,True,468076.0,468865.0,789.0
ramp_on_demand_4s,1200,1:2,3,network_time_spent_s,True,126985.0,127017.0,32.0
ramp_on_demand_4s,1200,1:2,3,insertion_wait_time_s,True,341091.0,341848.0,757.0
ramp_on_demand_4s,1200,1:2,3,unfinished_vehicles,True,138.0,141.0,3.0
ramp_on_demand_4s,1200,1:2,3,throughput_veh_h,False,924.0,918.0,-6.0
cooperative_limited,1200,1:2,4,total_time_spent_s,True,470739.0,464109.0,-6630.0
cooperative_limited,1200,1:2,4,network_time_spent_s,True,126761.0,126751.0,-10.0
cooperative_limited,1200,1:2,4,insertion_wait_time_s,True,343978.0,337358.0,-6620.0
cooperative_limited,1200,1:2,4,unfinished_vehicles,True,142.0,134.0,-8.0
cooperative_limited,1200,1:2,4,throughput_veh_h,False,915.9999999999999,932.0,16.000000000000114
ramp_fixed_4s,1200,1:2,4,total_time_spent_s,True,470739.0,495034.0,24295.0
ramp_fixed_4s,1200,1:2,4,network_time_spent_s,True,126761.0,125174.0,-1587.0
ramp_fixed_4s,1200,1:2,4,insertion_wait_time_s,True,343978.0,369860.0,25882.0
ramp_fixed_4s,1200,1:2,4,unfinished_vehicles,True,142.0,226.0,84.0
ramp_fixed_4s,1200,1:2,4,throughput_veh_h,False,915.9999999999999,748.0,-167.9999999999999
ramp_on_demand_4s,1200,1:2,4,total_time_spent_s,True,470739.0,470739.0,0.0
ramp_on_demand_4s,1200,1:2,4,network_time_spent_s,True,126761.0,126761.0,0.0
ramp_on_demand_4s,1200,1:2,4,insertion_wait_time_s,True,343978.0,343978.0,0.0
ramp_on_demand_4s,1200,1:2,4,unfinished_vehicles,True,142.0,142.0,0.0
ramp_on_demand_4s,1200,1:2,4,throughput_veh_h,False,915.9999999999999,915.9999999999999,0.0
cooperative_limited,1200,1:2,5,total_time_spent_s,True,461308.0,450994.0,-10314.0
cooperative_limited,1200,1:2,5,network_time_spent_s,True,126017.0,126144.0,127.0
cooperative_limited,1200,1:2,5,insertion_wait_time_s,True,335291.0,324850.0,-10441.0
cooperative_limited,1200,1:2,5,unfinished_vehicles,True,136.0,127.0,-9.0
cooperative_limited,1200,1:2,5,throughput_veh_h,False,928.0,946.0,18.0
ramp_fixed_4s,1200,1:2,5,total_time_spent_s,True,461308.0,484847.0,23539.0
ramp_fixed_4s,1200,1:2,5,network_time_spent_s,True,126017.0,125245.0,-772.0
ramp_fixed_4s,1200,1:2,5,insertion_wait_time_s,True,335291.0,359602.0,24311.0
ramp_fixed_4s,1200,1:2,5,unfinished_vehicles,True,136.0,219.0,83.0
ramp_fixed_4s,1200,1:2,5,throughput_veh_h,False,928.0,762.0,-166.0
ramp_on_demand_4s,1200,1:2,5,total_time_spent_s,True,461308.0,462481.0,1173.0
ramp_on_demand_4s,1200,1:2,5,network_time_spent_s,True,126017.0,125995.0,-22.0
ramp_on_demand_4s,1200,1:2,5,insertion_wait_time_s,True,335291.0,336486.0,1195.0
ramp_on_demand_4s,1200,1:2,5,unfinished_vehicles,True,136.0,136.0,0.0
ramp_on_demand_4s,1200,1:2,5,throughput_veh_h,False,928.0,928.0,0.0
cooperative_limited,1200,1:3,1,total_time_spent_s,True,477236.0,486324.0,9088.0
cooperative_limited,1200,1:3,1,network_time_spent_s,True,123546.0,123731.0,185.0
cooperative_limited,1200,1:3,1,insertion_wait_time_s,True,353690.0,362593.0,8903.0
cooperative_limited,1200,1:3,1,unfinished_vehicles,True,143.0,149.0,6.0
cooperative_limited,1200,1:3,1,throughput_veh_h,False,914.0,901.9999999999999,-12.000000000000114
ramp_fixed_4s,1200,1:3,1,total_time_spent_s,True,477236.0,497896.0,20660.0
ramp_fixed_4s,1200,1:3,1,network_time_spent_s,True,123546.0,121825.0,-1721.0
ramp_fixed_4s,1200,1:3,1,insertion_wait_time_s,True,353690.0,376071.0,22381.0
ramp_fixed_4s,1200,1:3,1,unfinished_vehicles,True,143.0,229.0,86.0
ramp_fixed_4s,1200,1:3,1,throughput_veh_h,False,914.0,742.0,-172.0
ramp_on_demand_4s,1200,1:3,1,total_time_spent_s,True,477236.0,487965.0,10729.0
ramp_on_demand_4s,1200,1:3,1,network_time_spent_s,True,123546.0,123682.0,136.0
ramp_on_demand_4s,1200,1:3,1,insertion_wait_time_s,True,353690.0,364283.0,10593.0
ramp_on_demand_4s,1200,1:3,1,unfinished_vehicles,True,143.0,153.0,10.0
ramp_on_demand_4s,1200,1:3,1,throughput_veh_h,False,914.0,894.0,-20.0
cooperative_limited,1200,1:3,2,total_time_spent_s,True,499983.0,488089.0,-11894.0
cooperative_limited,1200,1:3,2,network_time_spent_s,True,124371.0,124427.0,56.0
cooperative_limited,1200,1:3,2,insertion_wait_time_s,True,375612.0,363662.0,-11950.0
cooperative_limited,1200,1:3,2,unfinished_vehicles,True,154.0,147.0,-7.0
cooperative_limited,1200,1:3,2,throughput_veh_h,False,892.0,905.9999999999999,13.999999999999886
ramp_fixed_4s,1200,1:3,2,total_time_spent_s,True,499983.0,511069.0,11086.0
ramp_fixed_4s,1200,1:3,2,network_time_spent_s,True,124371.0,122151.0,-2220.0
ramp_fixed_4s,1200,1:3,2,insertion_wait_time_s,True,375612.0,388918.0,13306.0
ramp_fixed_4s,1200,1:3,2,unfinished_vehicles,True,154.0,235.0,81.0
ramp_fixed_4s,1200,1:3,2,throughput_veh_h,False,892.0,730.0,-162.0
ramp_on_demand_4s,1200,1:3,2,total_time_spent_s,True,499983.0,496682.0,-3301.0
