strategy,total_demand_veh_h,demand_ratio,interventions,successful_releases,timed_out_interventions,yielded_main_vehicles,main_veh_h,side_veh_h,expected_generated_veh,generated_veh,arrived_veh,unfinished_vehicles,throughput,avg_wait_time_s,total_wait_time_s,queue_length,avg_travel_time_s,total_travel_time_s,state,seed,duration_s,clearance_time_s,simulation_end_s,peak_queue_vehicles,final_running_vehicles,final_waiting_vehicles,inserted_vehicles,loaded_vehicles,teleports,collisions
cooperative_limited,3950,1:2,0,0,0,0,1317,2633,,1974,1712,264,0.9511111111111111,0.0005841121495327102,1.0,,91.45619158878505,156573.0,,7,1800.0,600.0,2400.0,503,46,218,1758,1976,0,0
cooperative_limited,3950,1:2,0,0,0,0,1317,2633,,1974,1735,241,0.9638888888888889,0.00345821325648415,6.0,,92.0270893371758,159667.0,,42,1800.0,600.0,2400.0,485,40,201,1775,1976,0,0
cooperative_limited,3950,1:2,0,0,0,0,1317,2633,,1974,1732,244,0.9622222222222222,0.0017321016166281756,3.0,,91.42032332563511,158340.0,,99,1800.0,600.0,2400.0,477,45,199,1777,1976,0,0
cooperative_limited,3950,1:2,0,0,0,0,1317,2633,,1974,1710,266,0.95,0.0017543859649122807,3.0,,91.71345029239767,156830.0,,123,1800.0,600.0,2400.0,495,44,222,1754,1976,0,0
cooperative_limited,3950,1:2,0,0,0,0,1317,2633,,1974,1703,273,0.9461111111111111,0.004110393423370522,7.0,,91.34116265413975,155554.0,,2026,1800.0,600.0,2400.0,498,45,228,1748,1976,0,0
